Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
3,0,39,0,0,5,1,0.0058016214699226016
3,0,34,2,2,26,1,0.009722629451614596
3,0,57,0,0,9,1,0.0181935901099152
3,0,5,4,2,37,1,0.027564367482969684
2,1,25,1,1,23,1,1.0316686387784286
1,1,39,1,0,180,2,1.0219581626879204
2,0,17,2,2,30,1,0.010304015274295454
2,0,27,0,0,5,1,0.006938840388500141
2,0,3,0,1,145,1,1.0318965319317588
2,0,23,0,0,67,1,0.004313474314275343
2,0,17,0,0,8,3,1.01558275487365
3,0,1,0,0,41,1,0.010605790702135626
3,0,23,0,0,10,1,0.014449379955877336
3,0,28,0,0,96,3,1.0076531053551998
3,0,29,0,0,25,1,0.018120838098503705
3,0,18,0,0,12,1,0.013956172761101856
3,1,18,0,0,18,1,0.03211891381425294
2,1,36,1,2,31,1,0.03958949470379143
1,1,25,1,0,49,1,1.0110735046427186
1,1,28,2,0,2,2,1.0453269834857726
3,0,20,1,0,51,1,0.013996848853630579
3,1,23,0,0,15,1,1.015279289162189
2,0,47,0,2,33,1,0.025111323316957236
3,0,28,0,4,23,1,0.022594558642256672
3,0,81,0,0,9,1,0.016405523341790008
3,0,52,0,0,7,3,0.006765641077720585
2,0,26,0,0,21,1,0.03476548213335796
3,1,49,1,0,17,1,1.026747496206737
3,1,3,1,5,26,3,0.03707539194568302
2,0,54,0,2,22,1,0.01060553542574286
1,1,3,1,2,82,1,1.009367827484631
1,1,60,1,0,84,1,1.000026628384894
3,0,43,4,2,23,1,0.00991017309500905
3,0,38,0,0,4,1,0.014493258446740138
3,0,4,4,2,41,1,0.046292225330211614
3,0,6,4,2,34,1,0.032221425771480426
3,1,26,1,2,109,1,1.0260777049173657
3,1,26,0,0,34,1,1.0438483440092643
3,1,32,0,0,-1,1,1.003475284730849
3,0,31,0,0,6,1,0.008101851025381291
3,0,13,2,2,21,2,0.03146642383328906
1,1,27,1,0,116,3,1.025943544906616
3,0,48,0,0,33,1,0.028562128468047385
2,0,42,0,0,10,1,0.01177142848520371
2,0,18,0,0,9,1,0.017572904046436286
1,1,26,1,1,141,2,1.0494776278706617
3,0,19,0,0,10,1,0.02230671074230045
1,1,16,0,0,10,1,1.0231230594892764
3,1,28,4,3,29,1,0.016304958527254932
2,0,29,0,0,9,1,0.0021738205419409963
3,0,29,0,0,12,1,0.02162283760976796
1,1,41,1,1,60,2,1.0155510296578558
2,0,24,0,0,152,1,0.030415544232193854
3,0,25,0,0,31,2,0.04102134527239709
2,0,29,4,1,21,1,0.01901980183800038
1,0,38,0,0,11,2,0.022179426411813575
1,1,27,0,0,25,1,1.0246185173567361
3,0,-2,4,2,24,1,0.009654245307309671
2,1,21,1,1,48,1,1.0162743561009513
3,1,26,0,0,47,2,0.00873130319216145
1,1,27,0,0,4,3,0.9994768938314843
3,0,36,0,0,11,2,0.024753874748645044
1,1,38,1,1,44,2,1.032968300284026
2,1,47,1,0,86,1,1.0122071043173646
3,0,48,0,0,27,1,0.028737154765562066
2,1,25,1,1,12,1,0.9767814101863008
1,1,32,0,0,11,1,1.0240387406275373
3,0,-7,8,2,41,1,0.01734421865116217
1,1,41,1,1,107,2,1.0648467550163103
3,0,27,0,0,9,1,0.013264077087932029
3,0,39,0,0,4,1,0.019934691303351966
3,0,35,0,0,7,1,0.0008470310634038552
1,1,22,1,1,48,1,1.03406470000624
3,1,54,1,0,45,1,1.0523450109416677
3,0,18,0,0,16,1,0.011054056928096344
1,0,22,0,0,8,1,-0.002465482503222369
2,0,25,8,1,29,1,0.008923797437048717
2,1,11,1,1,26,2,1.0279512290237578
3,0,60,0,0,24,1,0.021092581007767886
3,0,48,0,0,7,3,0.017022804546347473
2,0,31,0,0,7,1,1.0220307089529215
2,0,4,1,0,31,1,0.022921307143416756
1,0,28,1,2,37,1,0.013633016614972389
3,1,20,0,0,43,1,1.0425778603774847
3,0,28,0,0,9,1,0.025977708507156416
2,0,-10,0,1,27,1,0.02978336368893308
2,1,5,5,2,30,1,0.02124140186316999
1,1,26,0,0,9,2,1.0234135073366393
3,0,41,0,0,8,1,0.013460518434009515
3,0,32,0,0,5,3,1.0058011368763906
2,0,11,8,0,15,1,0.0022612967196345563
3,1,28,0,2,19,1,0.0001390146708773357
1,1,41,5,2,24,2,1.0183075136378554
2,1,27,0,0,7,1,1.038183267379355
1,0,42,1,0,24,1,0.99865702959121
3,0,42,0,0,5,3,1.0077843160723412
2,0,36,0,0,24,1,0.007282400600650721
3,0,26,0,0,5,1,0.00948366257955597
3,1,42,1,1,27,3,1.0411304925966516
2,0,32,5,5,31,1,0.025466080039720878
3,0,38,2,0,10,1,0.9964737364088383
3,1,21,0,0,23,2,1.0112106457358698
1,1,29,1,2,51,2,1.018371917733245
3,1,19,0,0,57,1,1.0028354409573044
3,0,13,0,2,31,1,0.019196069306941958
3,0,32,0,0,8,1,0.027217943333771297
2,0,4,4,1,24,2,-0.005862351713706443
2,1,18,8,2,83,1,1.0246944798573991
3,0,26,0,0,9,1,-0.003989872524732596
3,1,18,0,0,6,1,0.006056804554765841
3,1,4,1,5,24,1,0.014737042120251235
3,1,32,0,0,14,3,1.0474195676994407
2,1,15,0,0,9,1,-0.002460456639206858
3,1,28,1,0,84,1,0.9914844964137794
3,0,42,0,0,31,1,0.011893577358878872
1,1,19,1,1,38,1,0.01339898009834784
2,1,28,1,0,17,1,1.0159354494169583
3,0,35,0,0,10,1,0.0101185428907361
3,0,23,0,0,7,1,0.9939144540319729
3,1,28,1,1,13,1,1.0114569891048784
3,0,28,0,0,14,1,0.021380502849851667
2,0,27,4,0,24,1,0.025082862639954084
3,0,32,0,0,8,1,0.0020019866297639553
1,1,26,0,0,6,1,1.0213754387843665
3,1,26,0,0,12,2,1.0083962376294067
3,0,56,0,0,4,1,0.0170973346898741
3,0,38,0,0,18,1,0.01239551236549668
3,1,1,1,1,43,1,0.0011164828607322813
3,1,3,1,2,59,1,1.0083749539726117
3,1,45,1,2,234,2,1.0234714109769913
2,0,52,0,0,8,1,0.011103593752244319
3,0,26,0,0,12,1,0.00781933047966307
3,0,30,0,0,11,1,0.005370231214182283
1,0,20,0,3,24,1,0.01766738271966245
2,0,27,0,0,10,1,0.005502169937520025
3,1,35,1,0,49,1,0.9945070105625283
3,0,24,4,2,34,1,0.013300799037163146
3,0,27,0,1,102,1,0.9895703985043512
3,0,33,0,2,36,1,0.021140488464319276
2,1,25,0,0,15,3,1.0417459123338244
3,0,65,0,2,25,1,0.014142773642369922
1,1,22,1,1,21,1,0.9844915856367433
3,1,33,4,2,36,1,0.03168151091919956
3,0,27,0,1,28,3,0.007790309955122681
3,0,27,0,0,6,1,0.018518697800054194
1,1,41,1,2,79,1,1.08184788773176
2,0,10,4,2,26,1,0.008593511157190266
1,1,45,1,1,52,2,1.017175112047511
3,0,4,0,2,73,2,-0.002123387049408213
1,1,27,1,0,156,1,0.9832435138107151
1,1,27,1,0,61,2,1.0657825605800344
3,1,41,0,0,145,1,0.030648402076094563
3,0,78,0,0,10,1,0.017014684996530666
3,0,26,0,0,9,1,1.0063901175208994
2,1,26,4,2,42,2,-0.0008495655518102658
1,1,30,1,0,151,2,1.0268717691963276
2,0,40,0,0,7,1,0.012351043217876825
1,0,76,0,0,9,1,0.021447524346377277
1,1,13,0,0,20,1,1.0116660435128333
3,0,34,0,1,33,1,0.021137411063391308
3,0,60,0,0,12,1,0.02799586733150621
2,0,53,0,0,2,2,1.0398171633227358
2,1,3,1,2,52,1,1.0133598182402617
3,0,62,0,0,8,1,0.015549665221870448
3,0,67,0,0,6,3,-0.010067973947669053
3,1,49,0,0,159,1,1.0289503098274977
3,1,28,0,0,14,3,1.006273103678882
1,1,20,0,0,183,2,1.0160533505195202
1,1,40,1,1,23,2,0.012985318788085128
3,1,28,1,0,5,1,1.042965742995813
2,1,33,1,1,40,2,0.9972371184976377
3,1,41,0,0,14,2,0.01839350497546115
3,1,22,0,0,8,1,1.0410141286588543
2,0,23,1,2,78,1,1.01448656566389
3,0,29,0,0,11,1,0.026845702818893445
2,1,25,0,0,21,1,0.00475364321707069
3,0,16,8,0,24,1,0.0007836309843559489
1,1,28,0,0,163,2,1.0088109372738312
3,0,34,8,2,39,1,0.011649191585186215
3,1,12,1,1,22,1,0.03134356018571416
3,0,27,0,6,4,2,0.018599741892913472
3,0,3,0,0,33,1,0.019984688505270343
3,1,27,0,5,26,1,0.002868344751862867
3,0,21,0,0,8,3,0.007766548564404984
3,0,24,0,0,32,1,0.00853136015818595
2,0,40,0,0,23,1,0.02926932506024446
2,0,55,0,0,9,1,-0.003750047835967932
3,0,24,0,1,4,1,0.008353657859864343
3,0,28,0,0,30,1,0.0007334032084371218
3,0,19,0,0,6,3,0.014660635255106066
3,0,3,4,1,16,1,0.01288937447625912
1,0,26,4,1,26,1,0.03126292101402961
2,1,19,0,0,13,1,1.0097225628684743
1,0,1,0,0,6,1,1.03239686210854
3,0,28,0,0,7,2,0.016272455680611843
3,0,24,0,0,8,1,0.004122596233033311
1,1,39,1,1,15,1,1.0148529039573175
2,1,47,1,0,79,1,1.0536252826961379
2,0,45,0,0,9,1,0.011687246253240255
3,1,3,1,2,46,1,0.012042177268161718
3,1,21,1,2,43,2,1.0356273184106843
3,0,28,0,0,6,1,0.011777993489814915
3,0,43,0,1,33,1,0.005092479935691673
2,0,21,4,1,17,1,-0.0027046969493688088
3,1,43,0,0,8,1,0.030041537908888798
3,0,28,0,0,10,1,0.009274997015318679
3,0,23,0,0,8,3,0.0072346995658721025
3,0,0,0,5,27,1,0.04144660053220851
1,1,26,1,1,13,1,1.0028343823904846
3,0,23,1,1,29,2,1.03787615937859
3,1,23,0,0,40,1,0.009407159765697658
2,1,18,0,0,5,1,0.9869821471766823
2,0,36,4,1,24,1,1.0104848016203385
2,1,42,0,0,7,3,1.0415676746885905
3,0,24,0,0,5,1,0.01668057221157099
3,0,42,2,0,24,1,0.013902422996209817
1,1,27,2,0,147,1,1.0205270495767695
2,1,28,0,0,5,1,0.014506239691444005
3,0,30,0,0,9,1,0.010751433806579504
2,1,42,0,0,8,1,0.020589649542954863
2,1,28,1,0,9,1,1.0271491652715459
3,0,28,0,0,9,1,1.0086897011736349
1,1,50,1,2,31,1,1.0255993697599337
3,0,48,0,0,8,1,0.009856759590744722
1,1,28,1,1,63,2,0.9997717348900924
2,1,30,1,0,19,1,0.00999918181132263
3,0,31,0,0,27,1,0.015413919799358508
3,0,36,0,0,4,1,1.0070626193347199
2,0,36,0,1,31,1,0.014544196650258056
2,0,5,4,1,33,1,0.03212692773245895
3,1,35,1,2,35,1,0.0008501718432983017
2,0,0,4,0,110,1,1.0201425747170916
2,0,50,5,2,23,1,1.0051821002809487
3,0,22,0,0,107,1,1.0404206106939036
1,1,47,1,0,146,1,1.0333996925770637
3,1,22,1,0,88,2,1.0201290298654409
3,0,41,0,0,13,1,0.014872229455752782
1,1,27,0,2,31,1,0.003482547675228944
1,1,18,0,0,11,1,0.002392929001268051
1,1,34,1,2,188,1,1.030583575646352
3,0,-4,4,1,29,1,0.017195225264129095
1,1,15,0,0,8,1,1.02083816013983
3,1,27,0,0,7,1,1.0053459347771105
1,0,29,0,0,6,1,0.007445169670127222
3,0,25,0,0,9,3,0.009275475878620971
2,1,27,1,0,4,1,1.0251527329744259
2,0,33,0,0,13,2,0.013562049777783408
2,0,18,0,0,10,1,0.019811317102991527
1,1,30,1,0,11,1,0.9675662261020317
1,1,55,1,2,20,1,0.9999843906151287
3,0,24,0,0,10,1,0.005254147795625587
1,1,50,0,0,9,3,1.0169955096034147
1,0,28,0,0,6,1,1.0259520614775717
2,0,-6,4,1,38,1,0.01783449016742084
3,0,17,2,1,38,1,0.015361199062408343
3,1,34,0,1,19,1,1.0098451588226096
3,1,26,0,0,8,3,0.008313341795075764
1,1,-1,1,2,51,1,1.0226129298871225
3,0,0,1,2,36,1,0.02733530533495038
3,0,67,0,0,6,1,0.0051650708588966985
3,1,27,1,0,119,1,1.0504400964614384
2,1,20,1,1,88,2,0.9877214570250896
3,0,31,0,0,6,1,0.01891348362173041
2,0,49,0,0,7,1,1.0418289559648173
2,0,39,0,0,7,2,1.0064998164083512
2,1,28,1,0,82,1,1.0222343182937792
2,0,4,1,2,29,2,1.0562542695964805
3,0,27,0,0,4,1,0.005233146911003457
1,1,31,1,0,106,3,1.006929073907309
3,0,54,0,0,4,1,0.007973145949729157
3,1,22,0,0,21,2,1.0497040375469675
3,0,17,0,0,14,3,0.009390001671050082
1,1,25,1,0,14,3,1.02961053904782
3,0,38,0,0,9,3,-0.0034828531165816234
1,1,22,1,1,271,1,1.0289711293679094
3,1,24,1,2,30,1,0.02649474355253805
3,0,36,4,4,27,1,0.015306800543373309
1,1,45,1,1,28,2,1.0418670827371808
3,1,43,0,0,102,1,1.0253782977752455
2,1,36,1,0,11,2,0.015724452967997404
1,0,4,1,2,19,1,0.012631066456263053
3,0,28,0,0,6,1,0.02413917799749848
2,0,21,0,1,12,2,0.004654805919503902
3,0,0,4,2,39,1,0.019158592971957045
2,1,24,0,0,19,2,1.0141247399662872
3,0,42,0,0,8,1,0.023097009483240553
1,0,5,0,0,9,2,-0.0071609770539811666
3,0,28,0,0,10,2,0.034213486545855286
3,1,28,0,0,5,3,1.0030669237718248
2,0,20,0,2,28,1,0.03222080958708409
2,1,27,2,0,88,2,1.025928744044418
3,0,53,0,0,10,1,1.0079785533704926
3,0,35,4,0,13,1,0.02892709624652167
3,1,18,0,0,16,1,1.0417145784733977
2,0,33,0,0,6,1,-0.0034568043613584
3,0,64,0,0,22,1,0.03518024113210956
2,0,33,0,0,4,1,1.024659181581229
2,0,29,0,0,18,1,0.004975666338625323
1,1,13,1,1,94,1,1.0229476983766346
3,0,52,0,0,6,1,0.0008066533870527008
1,1,26,1,0,42,1,1.0121850330049114
1,0,29,0,0,28,1,0.009483486526871303
3,0,21,0,0,13,1,0.00627595713729699
3,0,21,0,5,7,1,0.010089948413692602
1,1,15,1,1,2,1,0.9943642562748838
1,1,30,1,0,23,2,1.048970521735967
1,1,1,1,0,148,2,1.0122161634170606
3,0,50,0,0,12,1,0.01909300454428462
3,0,54,0,0,7,1,0.008681616723231507
2,1,28,1,1,127,1,0.9946255421428254
3,0,3,0,1,31,2,0.007511523926977945
2,1,27,1,0,104,2,0.008668505199540986
3,0,15,0,0,5,1,1.0304677401089424
3,0,8,5,1,21,1,0.00956790466943221
1,1,70,1,0,216,2,1.0610929760563412
1,1,29,0,1,181,1,1.00780118885745
3,0,50,0,0,4,1,0.01789987437397905
1,1,31,1,0,10,1,0.9922377449416666
3,0,45,0,2,27,1,0.03679965823095868
3,1,29,0,0,6,1,1.03599194293494
3,0,27,0,0,8,1,0.01941618797858021
3,1,26,1,0,179,2,1.0216497181449982
3,0,62,0,0,8,1,0.02483144884308955
2,1,28,1,0,69,1,1.046530515680186
3,0,26,0,0,15,1,0.008457527183290604
1,0,23,3,1,27,1,0.0022107658580157834
2,0,43,0,0,1,1,-0.007936960951131056
2,1,27,0,0,8,1,0.9975207525275172
3,1,26,0,0,31,1,1.002615786399592
3,1,28,1,0,68,1,1.0300199080648034
3,0,52,0,0,20,1,-0.0009723413931086953
1,1,49,0,0,7,1,1.0077338771470925
1,1,35,1,1,96,1,0.9924737431776826
3,0,67,4,0,24,1,0.0012574190591104453
2,1,15,0,0,8,3,1.0267532916569793
1,0,34,0,3,29,1,0.00449952899208923
3,0,-1,0,2,24,1,0.015276028294620488
3,1,26,0,0,11,3,1.0257915633918797
1,1,27,4,0,16,1,1.0039073286941511
3,1,38,0,0,3,1,-0.009731679869946363
3,1,30,1,2,59,1,1.0073893106450427
1,1,35,1,0,70,1,1.092733551715668
1,1,27,0,0,-37,1,1.0215037892165213
3,1,19,4,5,60,1,1.0092644213654332
2,0,26,0,0,7,1,1.01332448464321
3,0,49,0,0,12,2,1.0229835363558746
1,0,-8,1,1,27,1,1.0077345425925006
2,1,26,0,0,10,1,0.9925001596649822
3,0,51,1,0,155,1,1.0230483911457127
3,0,39,0,0,10,1,0.008513827071320035
2,1,26,1,1,39,1,1.0492509186732806
3,1,30,0,0,10,3,1.0276853362532377
1,1,36,1,0,14,2,1.0230077240955493
3,1,15,1,1,20,1,1.0209016416537942
3,0,32,0,0,19,1,0.01591489795963516
1,1,44,1,1,58,1,0.9927083600140217
2,1,25,0,0,9,1,1.0103663438606838
1,1,29,1,1,39,2,1.0871156609578183
1,1,27,0,0,65,3,1.0220233452555392
3,0,29,0,0,8,1,0.015368927775265193
3,0,16,0,0,9,1,0.011183712688245676
3,0,20,0,0,10,1,0.0041872632449673625
2,0,34,0,0,5,2,0.0005579673821188528
3,1,27,1,0,30,3,1.0235422618396788
3,0,82,0,0,10,1,0.016739456553011324
3,1,19,0,0,7,1,1.0131678718544865
3,0,29,0,1,14,1,0.016700290112253616
3,1,37,2,0,130,1,0.0003522365886267175
1,1,11,1,2,30,1,0.9902221040895418
3,0,25,0,1,12,1,0.0061598354272813785
3,0,34,0,0,16,1,0.005859667800583922
3,0,25,0,0,9,1,0.013361339154102765
2,0,30,0,4,116,1,0.013430009384020272
3,1,35,1,0,89,1,1.0401846700309245
3,0,70,0,0,7,1,-0.0048207034351317075
3,1,29,0,0,3,1,1.0184915636873546
3,0,27,4,2,36,1,0.012799000471375952
3,0,27,0,0,19,1,0.017383798815728845
1,0,25,0,3,26,1,0.011403988046773283
3,0,35,2,1,30,1,0.0021717433403277897
3,0,13,0,0,8,1,0.016309963705079995
1,1,38,0,0,5,1,1.048586710908862
1,0,16,0,0,5,1,-0.005515052582665264
3,0,32,0,0,14,1,0.02375104696730265
2,1,36,1,0,73,1,1.030820575935777
2,0,56,0,0,7,1,0.015918630276550085
2,1,29,4,1,33,1,0.02702103192702575
3,0,48,0,0,12,1,0.019070902890251616
3,0,47,0,0,11,1,0.006121755231588062
3,0,22,0,0,25,1,0.022337512920009663
1,1,11,1,1,127,1,1.016387738956347
3,1,37,0,0,8,1,1.0142535834779483
3,0,29,4,3,30,1,0.002293509849578442
1,1,36,1,5,81,1,1.03137226832565
2,0,3,4,5,27,1,0.0014218637650297223
3,0,27,8,0,10,2,0.014544428159538393
1,1,26,0,0,13,1,0.9940398922574452
